Sub-Domain,"Invoice #","POS Date","Product Type","Manufacturer name","Category name","Product Name",SKU,"Qty Sold",Price,Total
tesco,14386,"15-02-25 2:30 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,30.00,30.00
gort1,14680,"15-02-25 2:24 pm",Standard,,Accessories,"Apple 20W Plug",1071760,1,30.00,30.00
tesco,14385,"15-02-25 2:17 pm",Standard,,Accessories,"Apple Lightning Cable",539804,1,15.00,15.00
gort1,14679,"15-02-25 2:15 pm",Standard,Budi,Accessories,"Budi Type C 1M Cable",6971536926710,1,10.00,10.00
phonelab,3798,"15-02-25 2:07 pm",Standard,,,"uk Dual usb Travel charger",224132,1,20.00,20.00
phonelab,3797,"15-02-25 1:58 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,25.00,25.00
phonelab,3796,"15-02-25 1:53 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,17.00,17.00
gort1,14678,"15-02-25 1:40 pm",Standard,,Vape,Mod,424283,1,25.00,25.00
phoneshop,15216,"15-02-25 1:19 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,26306,"15-02-25 1:18 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,40.00,40.00
phonelab,3795,"15-02-25 1:07 pm",Standard,,Accessories,"Apple Watch Charger USB",1280291,1,20.00,20.00
tesco,14383,"15-02-25 12:56 pm",Standard,Samsung,Accessories,"Samsung Samsung - 25W USB-C Wall Plug Black",8806090973352,-1,25.00,-25.00
tesco,14383,"15-02-25 12:56 pm",Standard,Budi,Accessories,"Budi Type C 2M Cable",6971536924990,-1,20.00,-20.00
tesco,14382,"15-02-25 12:43 pm",Standard,Hoco,Accessories,"Hoco Hoco W41 Lightweight Bluetooth Stereo Headphones Blue",6931474789273,1,20.00,20.00
tesco,14382,"15-02-25 12:43 pm",Standard,Hoco,Accessories,"Hoco Hoco X20 Type-C Flash Charging Cable 1M (Black)",6957531068846,1,10.00,10.00
istore,26305,"15-02-25 12:27 pm",Standard,,Service,Cleaning,908004,1,25.00,25.00
istore,26304,"15-02-25 12:27 pm",Standard,.,Vape,". LIQUID 50",424282,1,50.00,50.00
phonelab,3794,"15-02-25 12:26 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,15.00,15.00
phonelab,3794,"15-02-25 12:26 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phonelab,3794,"15-02-25 12:26 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,6.00,6.00
gort1,14677,"15-02-25 12:21 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
phoneshop,15215,"15-02-25 12:01 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,15.00,15.00
tesco,14378,"15-02-25 11:58 am",Standard,,Accessories,"Hoco C91B Type-C 20W PD Power Adapter White",6931474753373,1,20.00,20.00
gort1,14676,"15-02-25 11:55 am",Standard,,Accessories,"2D Tempered Glass",918748,1,15.00,15.00
gort1,14675,"15-02-25 11:38 am",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,26303,"15-02-25 11:28 am",Standard,,Vape,"LIQUID 5",216973,1,5.00,5.00
istore,26302,"15-02-25 11:27 am",Standard,.,Vape,". LIQUID 20",595655,1,23.00,23.00
phoneshop,15214,"15-02-25 11:22 am",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,5.00,5.00
tesco,14377,"15-02-25 11:18 am",Standard,,Accessories,"Apple Lightning Earpods",219840,1,25.00,25.00
tesco,14376,"15-02-25 11:05 am",Standard,,Accessories,"Apple 20W Plug",1071760,1,30.00,30.00
istore,26301,"15-02-25 10:29 am",Standard,,Vape,"LIQUID 20",1029886,1,36.00,36.00
istore,26300,"15-02-25 10:23 am",Standard,,Vape,"LIQUID 8",1017597,1,8.00,8.00
tesco,14374,"14-02-25 5:52 pm",Standard,Budi,Accessories,"Budi Lighting Cable 1M",6971536920244,1,10.00,10.00
ennis,21899,"14-02-25 5:52 pm",Standard,,"Computer Accessories","Laptop Charger with AC",241746,1,40.00,40.00
tesco,14373,"14-02-25 5:51 pm",Standard,,Accessories,"2D Tempered Glass",918748,1,20.00,20.00
tesco,14373,"14-02-25 5:51 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
tesco,14373,"14-02-25 5:51 pm",Standard,Hoco,Accessories,"Hoco Hoco U72 Type-C Forest Silicone Charging Cable (1.2m) Black",6931474713308,1,20.00,20.00
phonelab,3793,"14-02-25 5:48 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,35.00,35.00
gort1,14674,"14-02-25 5:46 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,15.00,15.00
istore,26299,"14-02-25 5:43 pm",Standard,.,Vape,". LIQUID 50",424282,1,32.00,32.00
tesco,14372,"14-02-25 5:40 pm",Standard,,Accessories,"Pop Socket",148590,1,5.00,5.00
gort1,14673,"14-02-25 5:40 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,26298,"14-02-25 5:37 pm",Standard,.,Vape,". LIQUID 20",595655,1,34.00,34.00
gort1,14672,"14-02-25 5:35 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,2,8.00,16.00
tesco,14371,"14-02-25 5:32 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,30.00,30.00
istore,26297,"14-02-25 5:31 pm",Standard,.,Vape,". LIQUID 50",424282,1,72.00,72.00
gort1,14671,"14-02-25 5:25 pm",Standard,Generic,"Mobile Covers","Generic Apple Style Headphones",179960,1,20.00,20.00
istore,26296,"14-02-25 5:18 pm",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
phoneshop,15213,"14-02-25 5:16 pm",Standard,Budi,Accessories,"Budi Lighting Cable 1M",6971536920244,1,10.00,10.00
gort1,14670,"14-02-25 5:08 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,14670,"14-02-25 5:08 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,26295,"14-02-25 5:06 pm",Standard,,Vape,"LIQUID 20",1029886,1,20.00,20.00
istore,26295,"14-02-25 5:06 pm",Standard,,Vape,"LIQUID 5",216973,1,4.50,4.50
gort1,14669,"14-02-25 4:56 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,15.00,15.00
gort1,14667,"14-02-25 4:41 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,14666,"14-02-25 4:24 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
istore,26294,"14-02-25 4:23 pm",Standard,.,Vape,". LIQUID 50",424282,1,48.00,48.00
istore,26294,"14-02-25 4:23 pm",Standard,.,Vape,". LIQUID 10",571568,1,25.00,25.00
gort1,14665,"14-02-25 4:20 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,26293,"14-02-25 4:17 pm",Standard,,Vape,"LIQUID 11",1181737,1,11.00,11.00
istore,26292,"14-02-25 4:15 pm",Standard,.,Vape,". LIQUID 20",595655,2,20.00,40.00
istore,26292,"14-02-25 4:15 pm",Standard,,,"Samsung Type-C Cable",1181761,1,15.00,15.00
istore,26291,"14-02-25 4:14 pm",Standard,,Vape,"LIQUID 5",216973,1,5.00,5.00
phonelab,3792,"14-02-25 4:14 pm",Standard,,Accessories,"Sony PS5 controller",1207536,1,75.00,75.00
phoneshop,15212,"14-02-25 4:08 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
phoneshop,15211,"14-02-25 4:06 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,5.00,5.00
istore,26290,"14-02-25 4:01 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
gort1,14663,"14-02-25 4:00 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14662,"14-02-25 4:00 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
gort1,14661,"14-02-25 3:58 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,20.00,20.00
gort1,14661,"14-02-25 3:58 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,26289,"14-02-25 3:57 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
tesco,14367,"14-02-25 3:50 pm",Standard,,,"Aux to Type C",1225863,1,15.00,15.00
gort1,14660,"14-02-25 3:39 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,14659,"14-02-25 3:36 pm",Standard,,Vape,Mod,424283,1,15.00,15.00
phoneshop,15209,"14-02-25 3:34 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
gort1,14658,"14-02-25 3:28 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,14657,"14-02-25 3:25 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14656,"14-02-25 3:20 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,23.00,23.00
gort1,14655,"14-02-25 3:17 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14654,"14-02-25 3:14 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,14654,"14-02-25 3:14 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14653,"14-02-25 3:02 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,14653,"14-02-25 3:02 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14652,"14-02-25 3:02 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,13.00,13.00
gort1,14651,"14-02-25 2:54 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,26288,"14-02-25 2:52 pm",Standard,.,Vape,". LIQUID 20",595655,1,25.00,25.00
phonelab,3791,"14-02-25 2:45 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phonelab,3791,"14-02-25 2:45 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,3,5.00,15.00
ennis,21894,"14-02-25 2:42 pm",Standard,Hoco,Accessories,"Hoco Hoco M1 Max Stereo BT V5 Lightning Wired Earphone with Microphone",6931474754684,1,20.00,20.00
gort1,14650,"14-02-25 2:36 pm",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
gort1,14649,"14-02-25 2:31 pm",Standard,SanDisk,"Mobile Covers","SanDisk Memory Stick",1208049,1,20.00,20.00
gort1,14648,"14-02-25 2:30 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,13.00,13.00
istore,26287,"14-02-25 2:29 pm",Standard,.,Vape,". LIQUID 20",595655,1,26.00,26.00
istore,26287,"14-02-25 2:29 pm",Standard,.,Vape,". LIQUID 10",571568,1,6.00,6.00
istore,26286,"14-02-25 2:27 pm",Standard,.,Vape,". LIQUID 20",595655,3,20.00,60.00
istore,26285,"14-02-25 2:21 pm",Standard,.,Vape,". LIQUID 10",571568,2,10.00,20.00
istore,26284,"14-02-25 2:21 pm",Standard,,Vape,"LIQUID 12",978598,1,12.00,12.00
gort1,14647,"14-02-25 2:20 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,40.00,40.00
gort1,14647,"14-02-25 2:20 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,5.00,5.00
gort1,14646,"14-02-25 2:20 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,40.00,40.00
gort1,14645,"14-02-25 2:19 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,20.00,20.00
gort1,14644,"14-02-25 2:16 pm",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
istore,26283,"14-02-25 1:58 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
istore,26282,"14-02-25 1:54 pm",Standard,,,"Doro 1380",1237599,1,70.00,70.00
istore,26281,"14-02-25 1:43 pm",Standard,,Vape,"LIQUID 5",216973,1,5.00,5.00
istore,26280,"14-02-25 1:36 pm",Standard,.,Vape,". LIQUID 20",595655,2,20.00,40.00
istore,26280,"14-02-25 1:36 pm",Standard,,Vape,"LIQUID 8",1017597,1,8.00,8.00
phoneshop,15208,"14-02-25 1:29 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,28.00,28.00
istore,26279,"14-02-25 1:18 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
phonelab,3790,"14-02-25 1:05 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,6.00,6.00
phonelab,3789,"14-02-25 1:01 pm",Standard,Baseus,Accessories,"Baseus Lightning Cable 1M",6953156274990,1,15.00,15.00
istore,26278,"14-02-25 12:58 pm",Standard,.,Vape,". LIQUID 10",571568,1,80.00,80.00
istore,26277,"14-02-25 12:57 pm",Standard,.,Vape,". LIQUID 10",571568,1,25.00,25.00
gort1,14643,"14-02-25 12:49 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,3,5.00,15.00
tesco,14361,"14-02-25 12:48 pm",Standard,Hoco,Accessories,"Hoco Hoco M37 Hi Fi sound Universal Wired Earphones With Microphone (Black)",6957531078722,1,10.00,10.00
ennis,21892,"14-02-25 11:57 am",Standard,,,"SCREEN REPLACEMENT",1208637,1,200.00,200.00
istore,26276,"14-02-25 11:46 am",Standard,,Accessories,"Apple Lightening Earphones",1181764,1,15.00,15.00
phonelab,3788,"14-02-25 11:45 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,26275,"14-02-25 11:44 am",Standard,.,Vape,". LIQUID 50",424282,1,38.00,38.00
tesco,14359,"14-02-25 11:43 am",Standard,.,Accessories,". Cover and tempered glass",25,1,30.00,30.00
istore,26274,"14-02-25 11:43 am",Standard,,Tablets,"Tablet Screen Replacement",894137,1,95.00,95.00
tesco,14358,"14-02-25 11:23 am",Standard,Generic,Accessories,"Generic WiFi Adapter",319350,1,10.00,10.00
istore,26273,"14-02-25 11:15 am",Standard,,Vape,"LIQUID 5",216973,1,5.00,5.00
istore,26272,"14-02-25 11:12 am",Standard,.,Vape,". LIQUID 50",424282,1,50.00,50.00
gort1,14642,"14-02-25 11:03 am",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
tesco,14357,"14-02-25 10:48 am",Standard,,Accessories,"Hoco C91B Type-C 20W PD Power Adapter White",6931474753373,1,20.00,20.00
tesco,14357,"14-02-25 10:48 am",Standard,Hoco,Accessories,"Hoco Hoco X82 Type-C to Type-C Silky Anti-Winding Silicon  60W  Fast Charging Cable 1M White",6931474768605,1,15.00,15.00
tesco,14356,"14-02-25 10:47 am",Standard,Samsung,Accessories,"Samsung Samsung - 25W USB-C Wall Plug Black",8806090973352,1,25.00,25.00
tesco,14356,"14-02-25 10:47 am",Standard,Budi,Accessories,"Budi Type C 2M Cable",6971536924990,1,20.00,20.00
tesco,14355,"14-02-25 10:37 am",Standard,Hoco,Accessories,"Hoco Hoco X20 Type-C Flash Charging Cable 1M (Black)",6957531068846,1,10.00,10.00
tesco,14354,"14-02-25 10:36 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,20.00,20.00
phonelab,3787,"14-02-25 10:34 am",Standard,,Accessories,"Samsung - 45W USB-C Wall Plug Black",1181762,1,30.00,30.00
ennis,21891,"14-02-25 10:33 am",Standard,,"Computer Accessories","Laptop Charger with AC",241746,1,45.00,45.00
phonelab,3786,"14-02-25 10:28 am",Standard,"Lyca Mobile",Lyca,"Lyca Mobile Lyca Sim 10",1182206,1,10.00,10.00
istore,26271,"14-02-25 10:28 am",Standard,.,Vape,". LIQUID 50",424282,1,45.00,45.00
istore,26270,"13-02-25 6:07 pm",Standard,.,Vape,". Liquid-1",556824,1,105.00,105.00
istore,26269,"13-02-25 6:06 pm",Standard,.,Vape,". Liquid-1",556824,1,270.00,270.00
phoneshop,15207,"13-02-25 5:55 pm",Standard,.,Vape,". LIQUID 20",595655,1,28.00,28.00
phonelab,3784,"13-02-25 5:43 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,10.00,10.00
phoneshop,15206,"13-02-25 5:28 pm",Standard,,,"IPAD 10th GEN 256GB",1309393,1,550.00,550.00
gort1,14641,"13-02-25 4:59 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,26268,"13-02-25 4:57 pm",Standard,,Vape,"Liquid (25)",1226462,1,25.00,25.00
gort1,14640,"13-02-25 4:56 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
istore,26266,"13-02-25 4:50 pm",Standard,,Vape,Mod,424283,1,20.00,20.00
istore,26266,"13-02-25 4:50 pm",Standard,,Vape,"LIQUID 12",978598,1,12.00,12.00
gort1,14639,"13-02-25 4:46 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14638,"13-02-25 4:30 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,20.00,20.00
tesco,14349,"13-02-25 4:26 pm",Standard,,Accessories,"2D Tempered Glass",918748,1,15.00,15.00
gort1,14637,"13-02-25 4:11 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
gort1,14637,"13-02-25 4:11 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,14637,"13-02-25 4:11 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,26265,"13-02-25 4:11 pm",Standard,Budi,Accessories,"Budi Type C 1M Cable",6971536926710,1,10.00,10.00
gort1,14636,"13-02-25 4:11 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,14635,"13-02-25 4:09 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14635,"13-02-25 4:09 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,14634,"13-02-25 3:55 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14633,"13-02-25 3:52 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14632,"13-02-25 3:50 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,2,8.00,16.00
gort1,14632,"13-02-25 3:50 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14631,"13-02-25 3:45 pm",Standard,,Vape,Mod,424283,1,15.00,15.00
gort1,14631,"13-02-25 3:45 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
tesco,14346,"13-02-25 3:42 pm",Standard,Hoco,Accessories,"Hoco Hoco CA76 Touareg One-Touch Console In-Car Phone Holder Black1",6931474742568,1,20.00,20.00
tesco,14344,"13-02-25 3:39 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,30.00,30.00
phoneshop,15205,"13-02-25 3:25 pm",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
istore,26263,"13-02-25 3:17 pm",Standard,SanDisk,"Mobile Covers","SanDisk SD CARD 64GB",648685,1,30.00,30.00
gort1,14629,"13-02-25 3:14 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,2,8.00,16.00
phonelab,3781,"13-02-25 3:10 pm",Standard,,Accessories,"2D Tempered Glass",918748,1,20.00,20.00
phonelab,3780,"13-02-25 3:10 pm",Standard,Apple,Apple,"Apple Watch Straps",1002965,1,20.00,20.00
phoneshop,15203,"13-02-25 3:07 pm",Standard,,Vape,"LIQUID 8",1017597,1,8.00,8.00
gort1,14628,"13-02-25 3:01 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,14627,"13-02-25 3:01 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
istore,26262,"13-02-25 2:55 pm",Standard,,Vape,Mod,424283,1,30.00,30.00
istore,26262,"13-02-25 2:55 pm",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
tesco,14343,"13-02-25 2:54 pm",Standard,Hoco,Accessories,"Hoco Hoco X20 Type-C Flash Charging Cable 2M (Black)",6957531068907,1,15.00,15.00
gort1,14626,"13-02-25 2:46 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14625,"13-02-25 2:46 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,20.00,20.00
istore,26261,"13-02-25 2:33 pm",Standard,,Vape,"LIQUID 11",1181737,1,11.00,11.00
gort1,14624,"13-02-25 2:28 pm",Standard,"Lyca Mobile",Lyca,"Lyca Mobile Lyca Topup 10",1182210,1,10.00,10.00
istore,26260,"13-02-25 2:08 pm",Standard,.,Vape,". LIQUID 10",571568,1,15.00,15.00
istore,26259,"13-02-25 1:58 pm",Standard,,Vape,"LIQUID 11",1181737,1,11.00,11.00
istore,26258,"13-02-25 1:49 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
istore,26257,"13-02-25 1:48 pm",Standard,h,"Mobile Covers","h Car charger",149417,1,20.00,20.00
gort1,14623,"13-02-25 12:47 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,15.00,15.00
gort1,14622,"13-02-25 12:47 pm",Standard,"Lyca Mobile",Lyca,"Lyca Mobile Lyca Sim 10",1182206,1,10.00,10.00
istore,26256,"13-02-25 12:15 pm",Standard,.,Vape,". Liquid-1",556824,1,37.00,37.00
istore,26255,"13-02-25 12:14 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14621,"13-02-25 12:10 pm",Standard,,Accessories,"2D Tempered Glass",918748,1,15.00,15.00
istore,26253,"13-02-25 11:55 am",Standard,,Vape,"LIQUID 6",1029887,1,6.00,6.00
tesco,14340,"13-02-25 11:37 am",Standard,Samsung,Accessories,"Samsung Samsung - 25W USB-C Wall Plug Black",8806090973352,1,25.00,25.00
gort1,14620,"13-02-25 11:31 am",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,1,15.00,15.00
tesco,14339,"13-02-25 11:23 am",Standard,Hoco,Accessories,"Hoco Hoco DB33 Plus Rising Solar Powered Built In Cable LED Flash Light Power Bank 30000mAh Black",6942007600323,1,15.00,15.00
gort1,14619,"13-02-25 10:59 am",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
gort1,14618,"13-02-25 10:56 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
gort1,14617,"13-02-25 10:39 am",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
tesco,14337,"13-02-25 10:37 am",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
phonelab,3779,"12-02-25 5:52 pm",Standard,,Vape,"Disposable Vape (10) (641528)",VAP10,2,5.00,10.00
phonelab,3778,"12-02-25 5:50 pm",Standard,Hoco,Accessories,"Hoco Hoco EQ2 TWS BT 5.3 Voice Assist Earphone Black",6931474798527,1,25.00,25.00
istore,26252,"12-02-25 5:50 pm",Standard,.,Vape,". Liquid-1",556824,1,302.00,302.00
phoneshop,15202,"12-02-25 5:49 pm",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
phonelab,3777,"12-02-25 5:49 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,30.00,30.00
phonelab,3777,"12-02-25 5:49 pm",Standard,,Service,Cleaning,908004,1,20.00,20.00
tesco,14335,"12-02-25 5:39 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
istore,26251,"12-02-25 5:36 pm",Standard,,Vape,"LIQUID 11",1181737,1,11.00,11.00
istore,26250,"12-02-25 4:37 pm",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
gort1,14614,"12-02-25 4:13 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,7.00,7.00
gort1,14613,"12-02-25 4:11 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,14612,"12-02-25 4:11 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,40.00,40.00
gort1,14611,"12-02-25 4:11 pm",Standard,.,Vape,". LIQUID 20",595655,1,20.00,20.00
gort1,14610,"12-02-25 4:11 pm",Standard,,Vape,"Disposable Vape (8) (875564)",VAP8,1,8.00,8.00
gort1,14609,"12-02-25 4:08 pm",Standard,Budi,Accessories,"Budi Lighting Cable 1M",6971536920244,1,10.00,10.00
tesco,14332,"12-02-25 4:07 pm",Standard,Budi,Accessories,"Budi Lighting Cable 1M",6971536920244,1,10.00,10.00
phonelab,3776,"12-02-25 4:06 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,20.00,20.00
phonelab,3776,"12-02-25 4:06 pm",Standard,,Vape,"Disposable Vape 5 (1003005)",VAP5,1,5.00,5.00
gort1,14608,"12-02-25 4:04 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
gort1,14608,"12-02-25 4:04 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
tesco,14331,"12-02-25 3:38 pm",Standard,Budi,Accessories,"Budi Type C 1M Cable",6971536926710,1,10.00,10.00
istore,26249,"12-02-25 2:54 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
gort1,14606,"12-02-25 2:47 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,20.00,20.00
gort1,14605,"12-02-25 2:42 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
tesco,14330,"12-02-25 2:31 pm",Standard,Hoco,Accessories,"Hoco Hoco X20 Type-C Flash Charging Cable 2M (Black)",6957531068907,1,15.00,15.00
gort1,14604,"12-02-25 2:31 pm",Standard,,Accessories,"Tempered Glass (241358)",TG1,1,10.00,10.00
phoneshop,15198,"12-02-25 2:25 pm",Standard,,Vape,"LIQUID 8",1017597,2,8.00,16.00
istore,26248,"12-02-25 2:21 pm",Standard,,Vape,"Disposable Vape (50) (1226390)",VAP50,1,50.00,50.00
gort1,14603,"12-02-25 12:47 pm",Standard,,Vape,"Disposable Vape (20) (1226391)",VAP30,1,15.00,15.00
tesco,14325,"12-02-25 12:45 pm",Standard,Aokus,Accessories,"Aokus Wallet",1021006,1,30.00,30.00
gort1,14602,"12-02-25 12:43 pm",Standard,Budi,Accessories,"Budi Lighting Cable 2M",6971536924976,1,15.00,15.00
gort1,14601,"12-02-25 12:43 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
phoneshop,15194,"12-02-25 12:42 pm",Standard,,Accessories,"Apple Lightning Cable",539804,1,15.00,15.00
tesco,14324,"12-02-25 12:38 pm",Standard,.,Accessories,". Cover and tempered glass",25,1,30.00,30.00
tesco,14323,"12-02-25 12:38 pm",Standard,Budi,Accessories,"Budi Type C 1M Cable",6971536926710,1,10.00,10.00
phoneshop,15193,"12-02-25 12:28 pm",Standard,.,Vape,". LIQUID 20",595655,2,20.00,40.00
gort1,14599,"12-02-25 12:25 pm",Standard,.,Vape,". Liquid-1",556824,1,5.00,5.00
gort1,14598,"12-02-25 12:05 pm",Standard,.,Vape,". LIQUID 10",571568,1,10.00,10.00
istore,26246,"12-02-25 11:52 am",Standard,.,Vape,". Liquid-1",556824,1,28.00,28.00
